itunes-1777477770	Maluma	Cosas Pendientes	Pop Latino	2024	["pop","latin"]
itunes-1574375217	Maluma	Sobrio	Urbano latino	2021	["latin","hiphop"]
itunes-1464573899	Reik & Maluma	Amigos con Derechos	Pop Latino	2018	["pop","latin"]
itunes-1377817636	Maluma	El Préstamo	Urbano latino	2018	["latin","hiphop"]
itunes-1460193673	KAROL G & Maluma	Créeme	Urbano latino	2018	["latin","hiphop"]
itunes-1840981862	Grupo Frontera & Maluma	POR QUÉ SERÁ	Música Mexicana	2024	["latin"]
itunes-1462788021	Maluma	La Temperatura (feat. Eli Palacios)	Latin	2013	["latin"]
itunes-1733304267	Grupo Firme & Maluma	Cada Quien	Música Mexicana	2021	["latin"]
itunes-1839980818	Rauw Alejandro	Carita Linda	Pop Latino	2025	["pop","latin"]
1447401618	Luis Fonsi & Demi Lovato	Échame La Culpa	Latin	2017	["latin"]
itunes-1603824817	Wolfine & Maluma	Bella (Remix)	Latin	2018	["latin"]
itunes-1377817643	Maluma	Marinero	Urbano latino	2018	["latin","hiphop"]
itunes-1440800032	Luis Fonsi	No Me Doy por Vencido	Pop Latino	2008	["pop","latin"]
itunes-1440800603	Luis Fonsi	Aquí Estoy Yo (feat. Noel Schajris & David Bisbal)	Pop Latino	2008	["pop","latin"]
itunes-1447401614	Luis Fonsi & Ozuna	Imposible	Pop Latino	2018	["pop","latin"]
itunes-1447401624	Luis Fonsi & Stefflon Don	Calypso	Pop Latino	2018	["pop","latin"]
itunes-1443195455	Luis Fonsi	Nada Es Para Siempre	Pop Latino	2005	["pop","latin"]
itunes-1740205846	Luis Fonsi	Andalucía	Pop Latino	2024	["pop","latin"]
itunes-1867545266	Luis Fonsi & Feid	CAMBIARÉ	Pop Latino	2026	["pop","latin"]
itunes-1443644747	Luis Fonsi	Imagíname Sin Ti	Latin	2000	["latin"]
itunes-1552305615	Luis Fonsi & Rauw Alejandro	Vacío	Pop Latino	2021	["pop","latin"]
itunes-1460442705	Luis Fonsi, Sebastián Yatra & Nicky Jam	Date La Vuelta	Pop Latino	2019	["pop","latin"]
itunes-1740206069	Luis Fonsi & Jay Wheeler	San Juan	Pop Latino	2024	["pop","latin"]
itunes-1440857389	Luis Fonsi	Llegaste Tú (feat. Juan Luis Guerra)	Pop Latino	2014	["pop","latin"]
itunes-804145419	Romeo Santos	Eres Mía	Música tropical	2014	["latin"]
itunes-1447401613	Luis Fonsi	Le Pido Al Cielo	Pop Latino	2019	["pop","latin"]
itunes-1258805543	Romeo Santos	Imitadora	Música tropical	2017	["latin"]
itunes-1860140785	Juan Gabriel & Luis Fonsi	Te Lo Pido Por Favor	Música Mexicana	2015	["latin"]
itunes-804145428	Romeo Santos	Propuesta Indecente	Música tropical	2013	["latin"]
itunes-804145420	Romeo Santos	Odio (feat. Drake)	Música tropical	2014	["latin"]
itunes-471342374	Romeo Santos	Que Se Mueran	Música tropical	2011	["latin"]
itunes-471342532	Romeo Santos	Promise (feat. Usher)	Música tropical	2011	["latin"]
itunes-471342368	Romeo Santos	La Diabla	Música tropical	2011	["latin"]
itunes-1848960624	Romeo Santos & Prince Royce	Dardos	Pop Latino	2025	["pop","latin"]
itunes-804145416	Romeo Santos	Necio (feat. Carlos Santana)	Música tropical	2014	["latin"]
itunes-804145421	Romeo Santos	Hilito	Música tropical	2014	["latin"]
itunes-1258805158	Romeo Santos	Sobredosis (feat. Ozuna)	Música tropical	2017	["latin"]
itunes-804145430	Romeo Santos	7 Días	Música tropical	2014	["latin"]
itunes-804145418	Romeo Santos	Cancioncitas de Amor	Música tropical	2014	["latin"]
itunes-471342414	Romeo Santos	Llévame Contigo	Música tropical	2011	["latin"]
itunes-1492159746	Natanael Cano	Amor Tumbado	Música Mexicana	2019	["latin"]
itunes-1458398730	Romeo Santos & El Chaval de la Bachata	Canalla	Música tropical	2019	["latin"]
itunes-1469640808	Natanael Cano	Soy el Diablo	Música Mexicana	2019	["latin"]
itunes-555426473	Romeo Santos	La Bella y la Bestia	Música tropical	2011	["latin"]
itunes-6797945955	Natanael Cano	Por Amarte Así	Música Mexicana	2026	["latin"]
itunes-6797946320	Natanael Cano	Æternum	Música Mexicana	2026	["latin"]
itunes-6797946325	Natanael Cano & Bajo Perfil	MDLD	Música Mexicana	2026	["latin"]
itunes-6797946321	Natanael Cano	Mar Azul	Música Mexicana	2026	["latin"]
itunes-1485388192	Natanael Cano	Disfruto Lo Malo	Música Mexicana	2019	["latin"]
itunes-6797946328	Natanael Cano	Frente a Frente	Música Mexicana	2026	["latin"]
itunes-1569186564	Natanael Cano	Diamantes	Música Mexicana	2021	["latin"]
itunes-1711380639	Natanael Cano	O Me Voy O Te Vas	Latin	2023	["latin"]
itunes-1459225721	Natanael Cano, Herencia de Patrones & Hijos de Garcia	El De La Codeína	Música Mexicana	2019	["latin"]
itunes-1485388199	Natanael Cano	Iniciales AL	Música Mexicana	2019	["latin"]
itunes-1498828536	Natanael Cano	No Soy lo Que Piensas (feat. Porte Diferente)	Música Mexicana	2020	["latin"]
itunes-1822615291	Natanael Cano & Gabito Ballesteros	Perlas Negras	Urbano latino	2025	["latin","hiphop"]
itunes-1485388548	Natanael Cano	Ella (feat. Junior H)	Música Mexicana	2019	["latin"]
dz_dz_2278512877_mtii5qun_c6dm	Shakira	Acróstico	Latin	2023	["latin"]
dz_dz_4015341011_mtii5qwh_oypm	Shakira	Dai Dai	Latin	2026	["latin"]
dz_dz_3871739701_mtii5rwv_sz77	Shakira	ALGO TÚ	Latin	2026	["latin"]
dz_dz_76066869_mtii5rkv_6bh8	Shakira	La La La	Latin	2014	["latin"]
dz_dz_15210161_mtii5rkv_b8uy	Shakira	Underneath Your Clothes	Latin	2001	["latin"]
dz_dz_2103405097_mtii5s12_qr7n	Bizarrap	Shakira: Bzrp Music Sessions, Vol. 53/66	Latin	2023	["latin"]
dz_dz_763308192_mtii7p5w_ew22	Wisin & Yandel	Besos Mojados	Latin	2019	["latin"]
dz_dz_7321710_mtii7p0y_gzlc	Wisin & Yandel	Ahora Es	Latin	2008	["latin"]
dz_dz_602068062_mtii7pce_f8yb	Wisin & Yandel	Reggaetón en lo Oscuro	Latin	2018	["latin"]
dz_dz_110146986_mtii7q4s_zm7r	Farruko	Chillax (feat. Ky-Mani Marley)	Latin	2015	["latin"]
dz_dz_1411181832_mtii7pnw_2yle	Farruko	Pepas	Latin	2021	["latin"]
dz_dz_4001032461_mtii7pr1_p3s4	Farruko	YAPAQUE	Latin	2026	["latin"]
dz_dz_499434222_mtii7q27_syxj	Jacob Forever	Hasta Que Se Seque el Malecón (feat. Farruko)	Latin	2018	["latin"]
dz_dz_77118391_mtii7q6a_e1wz	Farruko	Hoy (feat. Daddy Yankee, J-Alvarez & Jory)	Latin	2011	["latin"]
83090584	Daddy Yankee, Lil Jon, Noriega & Pitbull	Gasolina (Dj Buddha Remix)	Latin	2005	["latin"]
1439404212	Pitbull	El Taxi (feat. Sensato & Osmani Garcia)	Latin	2014	["latin"]
1439404180	Pitbull	Como Yo Le Doy (feat. Don Miguelo) [Spanglish Version]	Latin	2014	["latin"]
1210538366	Pitbull & J Balvin	Hey Ma (feat. Camila Cabello) [Spanish Version]	Latin	2017	["latin"]
1458679174	Pitbull, Daddy Yankee & NATTI NATASHA	No Lo Trates	Latin	2019	["latin"]
1439404290	Pitbull	Echa pa'lla (Manos Pa'rriba)	Latin	2012	["latin"]
1716786158	Deorro & Voces Del Rancho	Camarón Pelao	Latin	2023	["latin"]
1760172061	Play-N-Skillz, NATTI NATASHA & Deorro	Como La Flor	Latin	2024	["latin"]
1811235117	Plan B	Candy	Latin	2013	["latin"]
1811234712	Plan B	Fanática Sensual	Latin	2014	["latin"]
1811232661	Plan B	Si No Le Contesto	Latin	2010	["latin"]
1247228818	Arcángel	Pa' Que La Pases Bien	Latin	2008	["latin"]
1811232662	Plan B	Es un Secreto	Latin	2010	["latin"]
1811393004	Plan B	Te Acuerdas de Mí	Latin	2017	["latin"]
1811232658	Plan B	¿por Qué Te Demoras?	Latin	2010	["latin"]
1247228803	Arcángel	Por Amar a Ciegas	Latin	2008	["latin"]
1247228820	Arcángel	Ganas de Ti	Latin	2008	["latin"]
1811234710	Plan B	Choca	Latin	2014	["latin"]
1811435581	Arcángel	Hace Mucho Tiempo	Latin	2013	["latin"]
723715205	Plan B	Frikitona	Latin	2006	["latin"]
1811414906	Arcángel	Me Prefieres a Mi	Latin	2013	["latin"]
1811435591	Arcángel	Contigo Quiero Amores	Latin	2013	["latin"]
1811238013	Plan B	Te Dijeron	Latin	2012	["latin"]
1811234909	Plan B	Mi Vecinita	Latin	2014	["latin"]
1716453465	Arcángel & Grupo Frontera	ALV	Latin	2023	["latin"]
1618544068	Revol, Ozuna, Cosculluela, Arcángel & Brytiago	Me Ama Me Odia	Latin	2016	["latin"]
1811235111	Plan B	Zapatito Roto (feat. Tego)	Latin	2014	["latin"]
1811234707	Plan B	Fronteo	Latin	2014	["latin"]
1314613361	Ozuna, Daddy Yankee & Plan B	El Desorden	Latin	2017	["latin"]
1811237415	Plan B	Se Cree Mala	Latin	2012	["latin"]
1811232669	Plan B	Parisera (feat. De La Ghetto)	Latin	2010	["latin"]
1676722655	Bizarrap & Arcángel	Arcángel: Bzrp Music Sessions, Vol. 54/66	Latin	2023	["latin"]
1420251157	Nicky Jam, Bad Bunny & Arcángel	Satisfacción	Latin	2018	["latin"]
1811419702	Arcángel & DJ Luian	50 Sombras de Austin (feat. Alexio, Farruko, Genio, Pusho & Ñengo Flow)	Latin	2015	["latin"]
1470491052	Arcángel, De La Ghetto & Gigolo Y La Exce	Te Robo (Remix)	Latin	2017	["latin"]
1558956297	Sech & Arcángel	Te Acuerdas	Latin	2021	["latin"]
1790325459	Nicky Jam, Arcángel & J Balvin	Travesuras (Remix) [feat. Zion & De La Ghetto]	Latin	2014	["latin"]
1811435595	Arcángel	Sola (feat. De La Ghetto)	Latin	2013	["latin"]
1484284669	Arcángel & Myke Towers	Memoria Rota	Latin	2019	["latin"]
1528256495	Dalex, Arcángel & Manuel Turizo	+Linda (Remix) [feat. De La Ghetto & Beéle]	Latin	2020	["latin"]
1811386955	Arcángel & De La Ghetto	Más Que Ayer (Remix) [feat. RKM & Ken-Y]	Latin	2017	["latin"]
1811391549	Daddy Yankee, RKM, Ken-Y & Arcángel	Zum Zum	Latin	2018	["latin"]
1593185593	Anitta	Envolver	Latin	2021	["latin"]
6781039818	Becky G	CHULA	Latin	2026	["latin"]
1707076253	Becky G	POR EL CONTRARIO (with Leonardo Aguilar & Ángela Aguilar)	Latin	2023	["latin"]
6768420253	Becky G	EPA	Latin	2026	["latin"]
1620743998	Marca MP & Becky G	Ya acabó (Con Becky G)	Latin	2022	["latin"]
6781039830	Becky G	2AM	Latin	2026	["latin"]
1671858154	Fuerza Regida & Becky G	Te Quiero Besar	Latin	2023	["latin"]
1707075661	Becky G & Ivan Cornejo	2NDO CHANCE	Latin	2023	["latin"]
1459397731	Becky G & Maluma	La Respuesta	Latin	2019	["latin"]
1483618923	Becky G & Paulo Londra	Cuando Te Besé	Latin	2018	["latin"]
1483618284	Becky G	MALA SANTA	Latin	2019	["latin"]
1569483327	Becky G & El Alfa	FULANITO	Latin	2022	["latin"]
1679797483	Becky G & Peso Pluma	CHANEL	Latin	2023	["latin"]
1674907698	Becky G	Arranca (feat. Omega)	Latin	2023	["latin"]
1531721270	Anitta	Me Gusta (with Cardi B & Myke Towers)	Latin	2020	["latin"]
1243044908	Anitta	Paradinha	Brazilian	2017	["latin"]
1368817220	J Balvin, Jeon & Anitta	Machika	Latin	2018	["latin"]
1568003667	Lunay & Anitta	TODO O NADA	Latin	2021	["latin"]
1608166512	Anitta & Justin Quiles	Envolver Remix	Latin	2022	["latin"]
1458023945	Anitta & Becky G	Banana	Latin	2016	["latin"]
1447180401	Maluma, Becky G & Anitta	Mala Mía (Remix)	Latin	2018	["latin"]
1450987071	NATTI NATASHA & Anitta	Te Lo Dije	Latin	2019	["latin"]
1516243227	Anitta	Tócame (feat. Arcangel & De La Ghetto)	Latin	2020	["latin"]
1631026084	TINI, Becky G & Anitta	La Loto	Latin	2022	["latin"]
1472240887	Ozuna & Anitta	Muito Calor	Latin	2019	["latin"]
1440914476	Calibre 50	Siempre Te Voy A Querer	Música Mexicana	2016	["latin"]
1222097824	Banda MS de Sergio Lizárraga	El Color de Tus Ojos	Música Mexicana	2017	["latin"]
1247181753	Banda MS de Sergio Lizárraga	No Me Pidas Perdón	Música Mexicana	2014	["latin"]
1444042197	Calibre 50	Contigo	Latin	2014	["latin"]
1247181752	Banda MS de Sergio Lizárraga	Háblame De Ti	Música Mexicana	2014	["latin"]
1231987587	Banda MS de Sergio Lizárraga	Me Vas a Extrañar	Música Mexicana	2016	["latin"]
1444041847	Calibre 50	Tus Latidos	Latin	2014	["latin"]
1469479726	Calibre 50	Si Te Pudiera Mentir	Música Mexicana	2019	["latin"]
1247181756	Banda MS de Sergio Lizárraga	A Lo Mejor	Música Mexicana	2014	["latin"]
1231987586	Banda MS de Sergio Lizárraga	Solo Con Verte	Música Mexicana	2015	["latin"]
1231987594	Banda MS de Sergio Lizárraga	Tengo Que Colgar	Música Mexicana	2016	["latin"]
1443525055	Calibre 50	El Tierno Se Fue	Música Mexicana	2011	["latin"]
1443466206	Banda MS de Sergio Lizárraga	Mi Mayor Anhelo	Música Mexicana	2006	["latin"]
6767450398	Banda MS de Sergio Lizárraga	Hermosa Experiencia	Música Mexicana	2013	["latin"]
1445178946	Calibre 50	Amor del Bueno	Música Mexicana	2016	["latin"]
1222097925	Banda MS de Sergio Lizárraga	Tu Postura	Música Mexicana	2017	["latin"]
1443473556	Calibre 50	Ni Que Estuvieras Tan Buena	Música Mexicana	2013	["latin"]
1462102129	Calibre 50	Simplemente Gracias	Música Mexicana	2019	["latin"]
1443521948	Banda MS de Sergio Lizárraga	Mi Olvido	Música Mexicana	2011	["latin"]
1443633703	Calibre 50	Javier el de los Llanos	Música Mexicana	2013	["latin"]
1443525048	Calibre 50	Te Estoy Engañando Con Otra	Música Mexicana	2011	["latin"]
1435866013	Banda MS de Sergio Lizárraga	Por Mí No Te Detengas	Música Mexicana	2018	["latin"]
1548780461	Calibre 50	A La Antigüita	Música Mexicana	2021	["latin"]
1222097827	Banda MS de Sergio Lizárraga	Las Cosas No Se Hacen Así	Música Mexicana	2017	["latin"]
1445284738	Calibre 50	Corrido de Juanito	Música Mexicana	2017	["latin"]
1469479719	Calibre 50	Salió a la Perfección	Música Mexicana	2019	["latin"]
1435865830	Banda MS de Sergio Lizárraga	Mejor Me Alejo	Música Mexicana	2018	["latin"]
1247181747	Banda MS de Sergio Lizárraga	Me Gusta Tu Vieja	Música Mexicana	2014	["latin"]
1445302071	Calibre 50	Aunque Ahora Estés Con Él	Latin	2015	["latin"]
1392790345	Calibre 50	¿Por Qué Cambiaste De Opinión?	Música Mexicana	2018	["latin"]
1548780465	Calibre 50	Te Volvería A Elegir	Música Mexicana	2021	["latin"]
1392790341	Calibre 50	Mi Sorpresa Fuiste Tú	Música Mexicana	2018	["latin"]
1222097825	Banda MS de Sergio Lizárraga	Es Tuyo Mi Amor	Música Mexicana	2017	["latin"]
1469479716	Calibre 50	Chalito	Música Mexicana	2019	["latin"]
1731059948	Shakira & Cardi B	Puntería	Latin	2024	["latin"]
1218648818	J Alvarez	La Pregunta	Latin	2011	["latin"]
1218648806	J Alvarez	Junto al Amanecer	Latin	2010	["latin"]
1218649017	J Alvarez	Sexo, Sudor y Calor (feat. Ñejo & Dalmata)	Latin	2011	["latin"]
1872767866	El Alfa, De La Ghetto & Zion	PANTI Y COLALE 2.0 (feat. DJ Chulo NYC, El Cherry Scom, La Greña & RONNY GTA)	Latin	2026	["latin"]
588963700	J Alvarez	Se Acabó El Amor	Latin	2012	["latin"]
1359506944	DJ Luian, Mambo Kingz & De La Ghetto	La Ocasión (feat. Arcángel, Ozuna & Anuel AA)	Latin	2018	["latin"]
366731881	J Alvarez & Arcángel	Regalame una Noche	Latin	2010	["latin"]
1177151572	J Alvarez	El Duelo	Latin	2012	["latin"]
6796406638	Tito El Bambino, Jowell & Randy & De La Ghetto	Siente El Boom (Remix)	Latin	2006	["latin"]
1790326112	Nicky Jam & De La Ghetto	Si Tú No Estás	Latin	2014	["latin"]
1224826234	J Alvarez	Esa Boquita	Latin	2017	["latin"]
1177151676	J Alvarez	La Temperatura	Latin	2012	["latin"]
1170748535	J Alvarez	La Película (feat. Cosculluela)	Latin	2015	["latin"]
1489236226	J Alvarez	Tentándome (feat. Anuel AA)	Latin	2016	["latin"]
1170748655	J Alvarez	Quiero Olvidar	Latin	2015	["latin"]
1526780024	Nicolas Mayorca & J Alvarez	Sirena	Latin	2018	["latin"]
1468029353	J Alvarez & El Alfa	Me Da lo Mismo	Latin	2015	["latin"]
1627762018	Polimá Westcoast, Pailita, Feid, Paloma Mami & De La Ghetto	ULTRA SOLO Remix	Latin	2022	["latin"]
1527586396	De La Ghetto & Nicky Jam	Sube la Music	Latin	2020	["latin"]
1354938395	J Alvarez	De la Mia Personal	Latin	2015	["latin"]
1218648560	J Alvarez	No Demores (feat. Farruko)	Latin	2012	["latin"]
1511803800	J Alvarez	La Cura	Latin	2016	["latin"]
1434468135	De La Ghetto, Daddy Yankee & Ozuna	La Fórmula (feat. Chris Jeday)	Latin	2017	["latin"]
1406467187	Bryant Myers, De La Ghetto, Darell & Almighty	Ojalá	Latin	2018	["latin"]
692258096	De La Ghetto	Ahí Ahí Ahí	Latin	2013	["latin"]
1434468141	De La Ghetto	Todo el Amor (feat. Maluma & Wisin)	Latin	2018	["latin"]
692257806	De La Ghetto	Relajate Conmigo (feat. Arcángel)	Latin	2013	["latin"]
1445837285	Wisin & Yandel, Cosculluela, Tego Calderón, De La Ghetto & Franco "El Gorilla"	La Reunión de los Vaqueros	Latin	2011	["latin"]
1495382573	Arcángel, De La Ghetto & Luny Tunes	Mi Fanática	Latin	2006	["latin"]
1653855609	Bizarrap & Duki	Duki: Bzrp Music Sessions, Vol. 50/66	Latin	2022	["latin"]
1500777233	Bad Bunny, Duki & Pablo Chill-E	Hablamos Mañana	Latin	2020	["latin"]
1556901915	Bizarrap & L-Gante	L-Gante: Bzrp Music Sessions, Vol.38/66	Latin	2021	["latin"]
1570722393	Bandido, Duki & Rei	No Me Conocen (con Duki, Rei & Tiago PZK) [feat. Tiago pzk] [Remix]	Latin	2021	["latin"]
1575808031	Emilia & Duki	Como Si No Importara	Latin	2021	["latin"]
1590054115	Fuego, Manuel Turizo & Duki	Una Vaina Loca	Latin	2021	["latin"]
1570702728	MYA, TINI & Duki	2:50 Remix	Latin	2021	["latin"]
1687418898	LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One & FMK	Los del Espacio	Latin	2023	["latin"]
1635422908	Duki & Mora	Amor Bipolar	Latin	2022	["latin"]
1620432304	Duki	Antes de Perderte	Latin	2022	["latin"]
1586406455	Duki, Justin Quiles & Bizarrap	Unfollow	Latin	2021	["latin"]
1635422912	Duki	Celosa	Latin	2022	["latin"]
1707868251	Duki	TROYA	Latin	2023	["latin"]
1622716984	Morat & Duki	París	Latin	2022	["latin"]
1790276048	Rusherking & Duki	Bailando Te Conocí	Latin	2021	["latin"]
1440652265	Juanes	La Camisa Negra	Latin	2004	["latin"]
1466105422	Cazzu, Duki & Neo Pistea	La Clase (feat. Ysy A)	Latin	2019	["latin"]
1440785267	Juanes	Es por Ti	Latin	2002	["latin"]
1440785264	Juanes	A Dios le Pido	Latin	2002	["latin"]
1677446410	Eslabon Armado & Peso Pluma	Ella Baila Sola	Música Mexicana	2023	["latin"]
1440652552	Juanes	Volverte a Ver	Latin	2004	["latin"]
1583053082	Matisse & Carín León	Como Lo Hice Yo	Música Mexicana	2021	["latin"]
1440652267	Juanes	Nada Valgo Sin Tu Amor	Latin	2004	["latin"]
1793946422	Neton Vega & Peso Pluma	Morena	Música Mexicana	2025	["latin"]
1888520455	Carín León	El Malo	Latin	2019	["latin"]
1440927120	Los Ángeles Azules	Cómo Te Voy a Olvídar	Música Mexicana	1996	["latin"]
1888536731	Carín León	Estos Tragos Van Por Ti	Latin	2019	["latin"]
1888593289	Carín León	Cobarde	Latin	2021	["latin"]
1442825786	Juanes	Me Enamora	Latin	2007	["latin"]
1800785982	Los Ángeles Azules & Natalia Lafourcade	Nunca Es Suficiente	Latin	2018	["latin"]
1648970621	Luis R Conriquez, Tony Aguirre & Peso Pluma	El Gavilán	Música Mexicana	2022	["latin"]
1440652258	Juanes	Para Tu Amor	Latin	1988	["latin"]
1671067741	Junior H & Peso Pluma	El Azul	Latin	2023	["latin"]
1624810627	Juanes	Fotografía	Latin	2003	["latin"]
1440785274	Juanes	La Paga	Latin	2002	["latin"]
1745386771	Peso Pluma	Lo Que Me Das	Música Mexicana	2021	["latin"]
1373329683	Raymix & Juanes	Oye Mujer	Música Mexicana	2018	["latin"]
1440785286	Juanes	Mala Gente	Latin	2002	["latin"]
1440927485	Los Ángeles Azules	17 Años	Música Mexicana	1999	["latin"]
1440927123	Los Ángeles Azules	Mi Niña Mujer	Música Mexicana	2018	["latin"]
1442825793	Juanes	Gotas de Agua Dulce	Latin	2008	["latin"]
1440927117	Los Ángeles Azules	El Listón de Tu Pelo	Música Mexicana	1999	["latin"]
1482843060	Juanes & Sebastián Yatra	Bonita	Latin	2019	["latin"]
1482842962	Juanes & Christian Nodal	Tequila	Latin	2019	["latin"]
1860140757	Juan Gabriel & Juanes	Querida	Música Mexicana	1972	["latin"]
1482843080	Juanes	La Plata (feat. Lalo Ebratt)	Latin	2019	["latin"]
1444852221	Juanes	Fuego	Latin	2016	["latin"]
1443279007	Juanes	El Ratico (feat. Kali Uchis)	Latin	2017	["latin"]
1388852322	Juanes	Pa Dentro	Latin	2018	["latin"]
1443279480	Juanes	Es Tarde	Latin	2017	["latin"]
1800832902	Los Ángeles Azules & Maria Becerra	El Amor De Mi Vida	Música Mexicana	2023	["latin"]
1800833238	Los Ángeles Azules & Ximena Sariñana	Mis Sentimientos	Latin	2013	["latin"]
1443734251	Juanes	Fíjate Bien	Latin	2000	["latin"]
1803244395	Los Ángeles Azules, Belinda & Lalo Ebratt	Amor A Primera Vista (feat. Horacio Palencia)	Música Mexicana	2019	["latin"]
1440927475	Los Ángeles Azules	20 Rosas	Música Mexicana	1999	["latin"]
1747011711	Los Ángeles Azules & Emilia	Perdonarte ¿Para Qué?	Música Mexicana	2024	["latin"]
1800832901	Los Ángeles Azules, Cazzu & Santa Fe Klan	Tú Y Tú	Música Mexicana	2023	["latin"]
1443504447	Los Ángeles Azules	Me Haces Falta Tú	Música Mexicana	2018	["latin"]
1563170892	Guaynaa & Los Ángeles Azules	Cumbia A La Gente	Latin	2021	["latin"]
1803255154	Los Ángeles Azules, Ana Torroja & MC Davo	Ay Amor	Música Mexicana	2016	["latin"]
1800785986	Los Ángeles Azules & Los Claxons	Antes Que Al Mío	Latin	2018	["latin"]
1800506486	Los Ángeles Azules & Kenia Os	Una Nada Más	Música Mexicana	2025	["latin"]
1800833373	Los Ángeles Azules & NICKI NICOLE	Otra Noche	Música Mexicana	2021	["latin"]
1800786140	Los Ángeles Azules & Pepe Aguilar	Ni Contigo, Ni Sin Ti	Latin	2018	["latin"]
1443531811	Los Tigres del Norte	Contrabando y Traición	Música Mexicana	1984	["latin"]
1403564548	Los Tigres del Norte	La Mesa del Rincón	Latin	1994	["latin"]
454421255	Los Tucanes de Tijuana	El Centenario	Latin	1995	["latin"]
1403564221	Los Tigres del Norte	La Puerta Negra	Música Mexicana	1986	["latin"]
1301508731	Los Tucanes de Tijuana	Mis Tres Animales	Latin	1995	["latin"]
1442962140	Los Tigres del Norte	Jefe de Jefes	Música Mexicana	1997	["latin"]
1443537407	Los Tigres del Norte	Ni Parientes Somos	Música Mexicana	1989	["latin"]
1501069578	Los Tucanes de Tijuana	Amor Platónico	Música Mexicana	1998	["latin"]
1678140550	Los Tucanes de Tijuana	La Chona	Música Mexicana	2023	["latin"]
6803738395	Los Tigres del Norte	Prisions De Amor	Música Mexicana	2026	["latin"]
1403562908	Los Tigres del Norte	La Banda Del Carro Rojo	Música Mexicana	1975	["latin"]
1403566802	Los Tigres del Norte	Golpes en el Corazón	Música Mexicana	1995	["latin"]
1403592409	Los Tigres del Norte	La Jaula De Oro	Música Mexicana	1984	["latin"]
1501069576	Los Tucanes de Tijuana	Espejeando	Música Mexicana	1998	["latin"]
1403601809	Los Tigres del Norte	La Luz De Tus Ojos	Música Mexicana	2001	["latin"]
6766589100	Los Tucanes de Tijuana, Maffio & Izaak G	Andamos Ready	Música Mexicana	2026	["latin"]
1257955844	Los Tucanes de Tijuana	A Mover El Bote	Música Mexicana	2017	["latin"]
1443525640	Los Tigres del Norte	Tu Cárcel (feat. Marco Antonio Solís) [En Vivo]	Música Mexicana	2015	["latin"]
1447750426	Los Tucanes de Tijuana	Suena La Banda (En Vivo)	Latin	2018	["latin"]
1403592411	Los Tigres del Norte	Qué Te Hizo Olvidarme	Latin	1984	["latin"]
1452948818	Los Tucanes de Tijuana	La Chona Challenge	Música Mexicana	2019	["latin"]
1403564230	Los Tigres del Norte	Popurrí Mexicano	Música Mexicana	1986	["latin"]
1501069244	Los Tucanes de Tijuana	La Venganza De Sarita	Música Mexicana	2016	["latin"]
1501068983	Los Tucanes de Tijuana	El Gavioton	Música Mexicana	1995	["latin"]
1301514741	Los Tucanes de Tijuana	La Nacha Bustos	Música Mexicana	2004	["latin"]
1443537412	Los Tigres del Norte	Corazón de Oro	Música Mexicana	2001	["latin"]
1301514734	Los Tucanes de Tijuana	Estoy a Dieta	Música Mexicana	2000	["latin"]
1764619750	Los Tucanes de Tijuana	Sangre Potosina	Música Mexicana	2024	["latin"]
1443090723	Los Tigres del Norte	Qué Tal Si Eres Tú	Latin	2014	["latin"]
454421394	Los Tucanes de Tijuana	Las Maquiladoras	Latin	1995	["latin"]
1501069010	Los Tucanes de Tijuana	Gira Por Texas	Música Mexicana	1995	["latin"]
1443665163	Los Tigres del Norte	Cruz de Palo	Música Mexicana	2000	["latin"]
1403568417	Los Tigres del Norte	Tumba Falsa	Música Mexicana	1993	["latin"]
1403932123	Los Tigres del Norte	Los Barandales Del Puente	Música Mexicana	1976	["latin"]
1301468979	Los Tucanes de Tijuana	Es Verdad (En Vivo)	Música Mexicana	1995	["latin"]
1403568401	Los Tigres del Norte	Pacas de a Kilo	Música Mexicana	1993	["latin"]
1403592612	Los Tigres del Norte	Pedro Y Pablo	Música Mexicana	1984	["latin"]
itunes_1269665793_y0ht	Yandel	Explícale (feat. Bad Bunny)	Latin	2017	["latin"]
itunes_1308517161_0eer	Wisin	Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) [Remix]	Latin	2017	["latin"]
itunes_1225663087_edk2	Bad Bunny, Mambo Kingz & DJ Luian	Me Mata (feat. Arcángel, Almighty, Bryant Myers, Noriel, Baby Rasta & Brytiago)	Latin	2017	["latin"]
itunes_1622045961_z9bp	Bad Bunny	Enséñame a Bailar	Latin	2022	["latin"]
itunes_1447555306_dzav	Bad Bunny	Estamos Bien	Latin	2018	["latin"]
itunes_1787023670_hvi4	Bad Bunny	TURiSTA	Latin	2025	["latin"]
itunes_1500776929_be18	Bad Bunny	A Tu Merced	Latin	2020	["latin"]
itunes_1512629481_zq2r	Bad Bunny	BENDICIONES	Latin	2020	["latin"]
itunes_1622046237_3xpl	Bad Bunny	Me Fui de Vacaciones	Latin	2022	["latin"]
itunes_1500776940_r5m2	Bad Bunny	25/8	Latin	2020	["latin"]
itunes_1500776329_veui	Bad Bunny	Pero Ya No	Latin	2020	["latin"]
